topic,tweetid,text
socialism,7.05E+17,"""#Minnesota #Drowning in a #lake of #Sanders #Socialism #SnakeOil    https://t.co/IGP8WWnzCu    #cosproject https://t.co/kxaWmpAvQU """
socialism,7.05E+17,""".@WE_Williams Walter E. Williams: What Is the Fair Share of Taxes? _Ñ¢ #Socialism @HillaryClinton @BernieSanders _Ñ¢ https://t.co/rE6oKvX3mG ___ """
socialism,7.05E+17,"""This is #socialism in action. This would be #Bernie's world - government control of your life.  https://t.co/Db3xJjP3ZU """
socialism,7.05E+17,"""#equality isn't that #socialism @speakerryan? Maybe you should support #BernieSanders https://t.co/NFxdWXmpci """
socialism,7.02E+17,"""#FeelTheBern You'd have to be high to believe #socialism will work. #tcot #altright #nrx https://t.co/jI1GCuZH1a """
socialism,7.05E+17,"""If you're tired of deals in WashingtonDC, want to keep our constitution, no #socialism  &amp; want the last 15 yrs reversed... Vote @tedcruz """
socialism,7.05E+17,"""@SenSanders you are guilty of funds inequality. Take 70% of what your campaign raised &amp; give it to poor third party candidates. #Socialism """
socialism,7.05E+17,"""@HaroldMeyerson on #Bernie and #socialism: Why are there suddenly millions of socialists in America? https://t.co/EWsI5NJrlw """
socialism,7.05E+17,"""@SMShow As discussed by @SenSanders or milwaukee mayor Frank Zeidler, #Socialism would be a platform of democratic policies; not what it is. """
socialism,7.05E+17,""".@heycuz but don't worry! Bernie gonna teach you all about #socialism! You're going to like it! It's #organic and #healthy """
socialism,7.05E+17,"""Make no mistake young people! #BernieSanders isn't cool. Eventually, you run out of other people's money. #socialism """
socialism,7.05E+17,"""#SuperTuesday #BernieSanders  #Socialism #Dope #Trump2016 #AlwaysTrump voting 4 #BernieStrong will Bern our wallets https://t.co/S4DMrMGK2P """
socialism,7.05E+17,"""I want I really want #BernieSanders to do well to glad Vange #socialism further in America #SuperTuesday """
socialism,7.05E+17,"""If #BernieSanders has achieved anything it's that #socialism is no longer a term of abuse #SuperTuesday """
socialism,7.05E+17,"""@HillaryClinton #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""@HillaryforNH #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""@HillaryforME #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""@HillaryforIA #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""@HillaryforNV #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""@HillaryforSC #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""@HillaryForNY #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""@HillaryforCO #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""@HillaryforVT #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""@HillaryforMN #socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""#socialism with #Bernie AND #hillary  #NOamnesty  #hillary4prison https://t.co/ZY2ByCmupk """
socialism,7.05E+17,"""MT:@ steve0423: Aww BernieSanders is upset other people have nicer sand castles than he does! #Socialism #FeelTheB_Ñ_ https://t.co/OfCsUJZY3M """
socialism,7.05E+17,"""RT:@ steve0423: Aww BernieSanders is upset other people have nicer sand castles than he does! #Socialism #FeelTheB_Ñ_ https://t.co/OfCsUJZY3M """
socialism,7.05E+17,"""Bernie Sanders calls back to America_Ñés socialist roots #Socialism https://t.co/I2fGbLdMJp https://t.co/pQvng46R9H """
socialism,7.05E+17,"""Aww @BernieSanders is upset other people have nicer sand castles than he does! #Socialism #FeelTheBern  #tcot #PJNET https://t.co/crDbwrydNM """
socialism,7.04E+17,"""What #Democrats do:  1. Define Socialism as ""left."" 2. Define Nazism as ""right."" 3. Ignore the fact that Nazism is a form of #socialism. """
socialism,6.99E+17,"""#Democrat #Socialism = FORCE.   Dear God...Deliver us from #EVIL  #Hillary #Bernie #Obama #Tyranny https://t.co/r3HzhTzSlI """
socialism,7.04E+17,"""NATIONAL DEBT Our children forced to suffer from the tyrannical laws made by the selfish elite  #Hillary #Socialism https://t.co/dFlzToxxrL """
socialism,7.05E+17,"""#BernieSanders voters can't define #Socialism OR #Capitalism. They just want STUFF #tcot #VoteTrump2016 https://t.co/pwwxZcyh8c """
socialism,7.05E+17,"""#SuperTuesday #socialism has failed in every country it has been tried.  #BernieSanders is a washed up crackpot.  Vote for @realDonaldTrump """
socialism,7.05E+17,"""#Socialism &amp; #Tyranny not fun for democrats anymore.  https://t.co/3NqsuT1TKv """
socialism,7.05E+17,"""#Socialism was a dirty word.#Sanders helped remove the stigma _Ñ_ but it_Ñés the spectacular failure of #capitalism.... https://t.co/gARsuYXtOa """
socialism,7.05E+17,"""#Liberals must cont. to cry #racism, #sexism, #classism, etc.. to distract from their failed #Socialism policies!  #PJNet #tcot #tlot #gop """
socialism,7.05E+17,"""#Bernie repackages 1920s communism, gets rich bilking ignorant college kids that can't define #socialism #morningjoe https://t.co/9LIec8Mj1T """
socialism,7.05E+17,"""Feeling The Bern: The Socialism of Bernie Sanders https://t.co/E1vZkZeNIZ #Socialism """
socialism,7.05E+17,"""Welcome home today astronaut #ScottKelly after 1 year in space! Things happen when you're gone that long. #Trump #socialism #emails """
socialism,7.05E+17,"""Liberals MUST constantly cry #racism, #sexism, #classism, etc... to distract from their failed #Socialism policies!  #PJNet #tcot #tlot #gop """
socialism,7.05E+17,"""Let's not go any further down this path. #socialism https://t.co/9buTQhM4cP """
socialism,7.05E+17,"""@BernieSanders #socialism #FeelTheBern https://t.co/Ys1fM6Bt4y """
socialism,7.05E+17,"""#Socialism #Politics Letter: Sanders supports socialism: I read recently that Fidel Castro is... https://t.co/rut6PNRepk #UniteBlue #Tcot """
socialism,7.05E+17,"""#Socialism #Politics Krauthammer wrong on democratic socialism: Democratic presidential candi... https://t.co/vf3lAAkLB5 #UniteBlue #Tcot """
socialism,7.05E+17,"""#Socialism #Politics Bernie Sanders is Wrong. Pope Francis isn't a Socialist. He's a Radical ... https://t.co/8esh4WZl43 #UniteBlue #Tcot """
socialism,7.05E+17,"""#Socialism Socialist Letter: Sanders supports socialism: I read recently that Fidel Castro is... https://t.co/dVq4tA5dJe #UniteBlue #Tcot """
socialism,7.05E+17,"""#Socialism Socialist Krauthammer wrong on democratic socialism: Democratic presidential candi... https://t.co/PAmQ8AbeV1 #UniteBlue #Tcot """
socialism,7.05E+17,"""#Socialism Socialist Bernie Sanders is Wrong. Pope Francis isn't a Socialist. He's a Radical ... https://t.co/ceWgD28hZD #UniteBlue #Tcot """
socialism,7.05E+17,"""#BernieSanders the real deal cause he don't pander and change his tune; his message is #Socialism / #progressive from jump. #FeelTheBern """
socialism,7.05E+17,"""49% of Democrats Favorable To Socialism https://t.co/mBpTd9TQ2X #Socialism """
socialism,7.05E+17,"""Two faced lying cunt   #HillaryClinton #Hillary2016 #DNC #socialism #CarpetMuncher #HillaryForPrison https://t.co/aJEx5XdWDN """
socialism,7.05E+17,"""See? I'm not the only one. #socialism #ImWithHer   https://t.co/aAcGivlpX3 """
socialism,7.04E+17,"""What_Ñés Behind #Bernie #Sanders' #Socialism?  https://t.co/pMJqHL19RA https://t.co/wMfRTatvjC """
socialism,7.05E+17,"""""I'll get through this barbed wire and escape from this free market capitalism!"", said nobody, ever. #capitalism #socialism #BernieSanders """
socialism,7.05E+17,"""Insanity of No Korea could be America's future if we vote #Democrat We don't need a paternalistic Federal Gov't #Bernie #Socialism is EVIL """
socialism,7.05E+17,"""Insanity of No Korean could be America's future if we vote #Democrat We don't need a paternalistic Federal Gov't #Bernie #Socialism is EVIL """
socialism,7.05E+17,"""Socialism = Fetch @SenSanders #FeeltheBern #Meangirls #Fetch #socialism #capitalism #Burn https://t.co/b3jd1w5V5k """
socialism,7.05E+17,"""@BernieSanders how did you force your garbage lazy old man winter ass onto my Twitter? Oh right #socialism #die #SmyD """
socialism,7.04E+17,"""Oh my gosh - I love this! Simply eloquently stated, but directly factual! #Socialism #Republican #Capitalism https://t.co/HP8UxMZ0XK """
socialism,7.04E+17,"""You can clearly see #Sanders plan was raise a boat load of money, split from the Senate! #Socialism @Talkmaster https://t.co/NRQZv8Hnrw """
socialism,7.04E+17,"""Bernie Sanders is a joke #socialism """
socialism,7.03E+17,"""Actually digging into @BernieSanders tax proposal shows absolute absurdity. The hard truth of what #socialism costs https://t.co/t4rW9UOEkK """
socialism,7.04E+17,"""Most Americans need to be better educated! #Socialism is NOT communism, totalitarianism or a radical idea!  https://t.co/CM6snEQPcl """
socialism,7.04E+17,"""#TCOT #TRUMP #DEMOCRAT  #SOCIALISM  #COMMUNISM   Why #Hillary_Ñés #Alinsky Letters Matter  https://t.co/2uTO0ghr52 https://t.co/9tVTrampAR """
socialism,7.04E+17,"""I wonder if all the kids at the Sanders rally would change their minds once they actually start paying taxes _ª_Ó #Socialism """
socialism,7.04E+17,"""Bernie &amp; Corbyn for a better world! #FeelTheBern #Sanders2016 #Bernie #jeremycorbyn  #jezza  #momentum #Socialism https://t.co/O5mWcQGCqC """
socialism,7.01E+17,"""Bernie &amp; Corbyn for a better world! #FeelTheBern #Sanders2016 #Bernie #jeremycorbyn  #jezza  #momentum #Socialism https://t.co/C21DrCOcgh """
socialism,7.04E+17,"""@Judd_Cohen @FavThngs Rugged individualism for the bottom and #socialism for the top. Quite the system we have here. #Bernie """
socialism,7.04E+17,"""@SusanMaylone Should #Bernie get the nod, the #GOP will equate #socialism with Communism and he will lose in a landslide. McGovern'72 """
socialism,7.04E+17,"""""We'd all be living in grass huts, eating dandelions for food if Bernie was pres."" #socialism #feelthebern """
socialism,7.04E+17,"""#RT #Bernie #BernieSanders #SuperTuesday #GOP #Democrat #FeelTheBern 5 Ways #Democratic #Socialism Isnt What U Think https://t.co/dQjumvvES1 """
socialism,7.04E+17,"""#Socialism IS NOT TXTING your buddies. Like to choose your size of soft drink? Only one if any w socialism  https://t.co/2lEpOUiT5w """
socialism,7.04E+17,"""@SenSanders @BernieSanders You think socialism is the answer? #socialism #ForcedLabor #realitytime https://t.co/6NadeqjeQd """
socialism,7.04E+17,"""#Socialism Socialist Forgotten In This Election, America's First Socialist Presidential Candi... https://t.co/Qvk0Jll14P #UniteBlue #Tcot """
socialism,7.04E+17,"""The Sea Hag is in some deep hot water right before Super Tuesday. Bernie's gotta be lovin' it! #socialism """
socialism,7.04E+17,"""@OldCurmudgeonII @BernieSanders so then why does he not abandon #socialism? The Clintons are socialists!!! """
socialism,7.04E+17,"""Bernie Sanders is someone's grandfather who broke out the senior citizens home &amp; thinks he can run the worlds biggest economy. #socialism """
socialism,7.04E+17,"""Forget the Red Carpet, #BYOA interviewed a real star: @BessByers from @AGenEmpowered! #Socialism #Sanders #Trump RT! https://t.co/FtfnQ0ycYz """
socialism,7.05E+17,"""@WallyWiggle @BenFolds #Hypocrite #Capitalist @BernieSanders Don't approve of #DemocraticSocialism """
socialism,7.05E+17,"""@APSouthRegion @AP But does like #DemocraticSocialism and sucking off the gov't tit like @BernieSanders &amp; @HillaryClinton """
socialism,7.05E+17,"""@khristinia55  since U asked .@BernieSanders #DemocraticSocialism  #WeAreBernie  Education is key to understanding https://t.co/ilCQGcX5y0 """
socialism,7.05E+17,"""I wish #NewYorkState had our #primary today so that I could vote for @BernieSanders. #SuperTuesday #FeelTheBern #DemocraticSocialism #Bernie """
socialism,7.05E+17,"""Truth! MLK supported #DemocraticSocialism so does Bernie Sanders. #SuperTuesday  https://t.co/ZgfGC3IXGn """
socialism,7.05E+17,"""because racial, economic, gender, + enviro justice demand an alternative to neoliberal capitalism. @BernieSanders #DemocraticSocialism """
socialism,7.05E+17,"""@Hey_Lis @texansforbernie Important that #Bernie embraced the #DemocraticSocialism label. Now there_Ñés no elephant-in-the-room pretending. """
socialism,7.02E+17,"""Let's to see how #HRC talks at private corporate evnts vs public evnts. #CorporateSocialism vs #DemocraticSocialism https://t.co/hRpvR70y2w """
socialism,7.03E+17,"""The corporations love #Clinton but we need #DemocraticSocialism, NOT #CorporateSocialism. https://t.co/GF4ZqFi4WL """
socialism,7.05E+17,"""Finally #Democrats cross over from Madness vs voting #DemocraticSocialism #tcot #ccot #Cruz #Trump #news #RT https://t.co/wSxb8W6XLX """
socialism,7.04E+17,"""Need to beat the #DemocraticSocialism #Vote #BenCarson #TeamJesus Dr. Ben Carson | Bellevue Baptist Church - YouTube https://t.co/qQexjGB1br """
socialism,7.04E+17,"""@Princess_Bitchy &lt;--- So you going to pay for the maternity leave? @BostonGlobe @BernieSanders #DemocraticSocialism """
socialism,7.04E+17,"""If Trump doesn't win I won't be mad. I'm going to quit my job and live off the fat of land. #backupplan #DemocraticSocialism """
socialism,7.04E+17,"""Interview with Socialist Presidential Candidate - https://t.co/TYBM3gdVwb #Election2016 #SocialismChecklist @SPofUSA @Mi4Rev2016 """
socialism,7.05E+17,"""#liberalism #commie #socialismchecklist #media OLD FOLK #GOP #Rubio #CruzCrew CAN'T STOP #TrumpTrain @TrumpStudents #AmericasNextPresident """
socialism,7.04E+17,"""Bernie's version of ""Death to America"" #FeelTheBern  #SocialismChecklist  #tcot #PJNET #RedNationRising https://t.co/RuEWUolGZo """
socialism,7.05E+17,"""Like the gates of Dante's Hell, Clinton says, ""Abandon all hope, ye who enter here!"" We reply, ""No."" #TrySocialism https://t.co/WOO229ZTAl """
socialism,7.04E+17,"""Young Americans are ready to #TrySocialism https://t.co/SncLYJvvwt https://t.co/OfIh8EfBU2 """
socialism,7.05E+17,"""Bernie gives trophies to everyone Trump only gives trophies to winners!! @realDonaldTrump #nosocialism #supertuesday #liberalsarecrazy """
socialism,7.05E+17,"""Don't fall for Sanders lies and misogyny - vote to KEEP health care! #Hillary #HillYes #NOSOCIALISM #ImWithHer """
socialism,7.05E+17,"""U voted to give up 75% of your salaries. #SocialismSucks #ControlledHappiness  https://t.co/vC85vwUcPc """
socialism,7.05E+17,"""Give me 75% of everything you own.  #SocialismSucks  https://t.co/nMXdwi6q9C """
socialism,7.05E+17,"""@PittsBern @BernieSanders Healthcare is not a right,something that is free costs way more than it should,b/c nothing is free #SocialismSucks """
socialism,7.05E+17,"""@SenSanders Talk about financial ignorance. What is it about collateral that you fail to understand? #SocialismSucks https://t.co/qGUTWCQleB """
syria,7.05E+17,"""#HillaryClinton as President probably means war with #Russia &amp; #Iran and support for Turkish/Saudi regime change operation in #Syria. """
syria,7.05E+17,"""(IBD) Hillary once called Qadaffy dangerous but #Syria's Assad a ""reformer""?  https://t.co/Wbzqrkq6eo  - https://t.co/RYhpT3rpCd 219 """
syria,7.05E+17,"""_ÑÒThe Trouble with #BernieSanders_Ñé #Syria Policy (From @shiyamg, a Bernie Voter)_Ñù by @ShiyamG https://t.co/W1CW6SE8el """
syria,7.05E+17,"""Hillary Clinton and the syria Bloodbath https://t.co/YNea8rQY5t #Syria #2016presidential @JeffDSachs reports """
syria,7.05E+17,"""Western Fucking Governments, Leave #Syria alone, Colonial Imperialist fucks ... Hillary Clinton heads into Super Tu_Ñ_ https://t.co/oCmdOVNOam """
syria,7.05E+17,""".#Trump disavowed #DavidDuke 16X. Obama has not avowed his Muslim terrorists he arms: #ISIS, #Syria Rebels and #NAZIs in #UKRAINE """
